Date,Open,High,Low,Close,Adj Close,Volume
1970-01-01 00:00:00.000042172,504.5,506.75,499.75,502.350006,481.982269,4843134.0
1970-01-01 00:00:00.000042173,502.950012,511.899994,501.125,509.799988,489.130157,4215858.0
1970-01-01 00:00:00.000042174,512.400024,517.474976,506.575012,515.25,494.359253,1871162.0
1970-01-01 00:00:00.000042177,516.049988,528.450012,514.25,523.575012,502.34668,2724826.0
1970-01-01 00:00:00.000042178,526.0,530.599976,521.25,526.049988,504.721344,2827590.0
1970-01-01 00:00:00.000042179,527.0,528.900024,521.349976,522.900024,501.699066,3133698.0
1970-01-01 00:00:00.000042180,524.125,535.424988,521.325012,532.5,510.90979,8286784.0
1970-01-01 00:00:00.000042181,533.5,535.474976,525.75,531.424988,509.878357,2823752.0
1970-01-01 00:00:00.000042184,522.450012,530.875,515.25,528.325012,506.904083,3243918.0
1970-01-01 00:00:00.000042185,526.125,536.0,524.0,533.575012,511.941284,3645068.0
1970-01-01 00:00:00.000042186,530.674988,538.5,530.025024,536.174988,514.435852,2485594.0
1970-01-01 00:00:00.000042187,532.5,533.849976,527.825012,529.099976,511.463318,2241722.0
1970-01-01 00:00:00.000042188,527.025024,538.075012,527.025024,537.125,519.220825,2019644.0
1970-01-01 00:00:00.000042191,532.025024,542.5,530.125,541.75,523.691589,1633890.0
1970-01-01 00:00:00.000042192,539.25,545.75,539.25,543.424988,525.310852,2070736.0
1970-01-01 00:00:00.000042193,539.549988,540.299988,533.0,534.424988,516.61084,2700338.0
1970-01-01 00:00:00.000042194,531.349976,538.450012,530.049988,537.025024,519.124207,1398982.0
1970-01-01 00:00:00.000042195,534.900024,547.5,534.25,545.375,527.19574,2450044.0
1970-01-01 00:00:00.000042198,542.5,552.950012,542.5,548.075012,529.805786,3538042.0
1970-01-01 00:00:00.000042199,547.75,550.950012,543.0,545.924988,527.727478,2837058.0
1970-01-01 00:00:00.000042200,546.5,550.724976,545.400024,548.349976,530.071594,1924702.0
1970-01-01 00:00:00.000042201,549.400024,559.5,549.049988,557.349976,538.771606,3655212.0
1970-01-01 00:00:00.000042202,559.700012,560.875,552.799988,555.275024,536.765747,1755494.0
1970-01-01 00:00:00.000042205,557.974976,559.5,553.5,557.625,539.037476,2275634.0
1970-01-01 00:00:00.000042206,558.275024,564.0,546.549988,549.025024,530.724182,5514068.0
1970-01-01 00:00:00.000042207,548.200012,558.525024,544.325012,557.200012,538.626648,3643200.0
1970-01-01 00:00:00.000042208,556.450012,558.349976,550.049988,553.950012,535.484985,2541586.0
1970-01-01 00:00:00.000042209,551.575012,557.5,550.25,553.924988,535.460754,2380504.0
1970-01-01 00:00:00.000042212,551.950012,552.25,535.0,547.924988,529.660828,1664286.0
1970-01-01 00:00:00.000042213,547.0,556.950012,546.224976,554.25,535.774963,3172836.0
1970-01-01 00:00:00.000042214,552.549988,558.950012,552.525024,554.174988,535.702515,1971516.0
1970-01-01 00:00:00.000042215,553.5,558.5,550.549988,555.275024,536.765747,4731094.0
1970-01-01 00:00:00.000042216,557.799988,560.5,551.5,555.825012,537.297424,2824750.0
1970-01-01 00:00:00.000042219,556.375,558.75,546.724976,547.700012,529.443298,2172864.0
1970-01-01 00:00:00.000042220,549.049988,551.0,540.974976,543.224976,525.117493,2695464.0
1970-01-01 00:00:00.000042221,546.075012,548.849976,542.599976,546.099976,527.896667,2061390.0
1970-01-01 00:00:00.000042222,545.950012,550.674988,542.724976,547.974976,529.709106,1871856.0
1970-01-01 00:00:00.000042223,546.974976,548.75,544.299988,546.325012,528.114197,1613570.0
1970-01-01 00:00:00.000042226,547.5,552.974976,544.0,547.325012,529.080811,1977188.0
1970-01-01 00:00:00.000042227,547.525024,549.424988,542.125,547.349976,529.104919,1363844.0
1970-01-01 00:00:00.000042228,544.200012,547.450012,533.849976,535.224976,517.384094,3002870.0
1970-01-01 00:00:00.000042229,538.5,541.349976,533.299988,538.775024,520.815857,1732526.0
1970-01-01 00:00:00.000042230,541.549988,551.825012,539.950012,550.900024,532.536682,1800830.0
1970-01-01 00:00:00.000042233,549.525024,550.900024,537.900024,545.75,527.558289,1250106.0
1970-01-01 00:00:00.000042234,545.799988,548.049988,539.224976,543.174988,525.069214,928658.0
1970-01-01 00:00:00.000042235,542.424988,543.5,537.5,540.924988,522.894165,1502288.0
1970-01-01 00:00:00.000042236,534.0,542.375,534.0,537.349976,519.438293,1522426.0
1970-01-01 00:00:00.000042237,532.0,536.474976,525.5,530.650024,512.961731,3879486.0
1970-01-01 00:00:00.000042240,522.349976,522.349976,505.625,509.524994,492.540802,7343164.0
1970-01-01 00:00:00.000042241,512.349976,516.150024,502.850006,509.225006,492.250793,6173960.0
1970-01-01 00:00:00.000042242,508.700012,514.5,504.5,506.75,489.858307,2786500.0
1970-01-01 00:00:00.000042243,512.5,517.224976,504.549988,511.049988,494.014984,6936716.0
1970-01-01 00:00:00.000042244,515.525024,521.375,509.700012,513.974976,496.842438,2776568.0
1970-01-01 00:00:00.000042247,510.549988,516.450012,507.774994,513.724976,496.600769,1720730.0
1970-01-01 00:00:00.000042248,510.649994,510.649994,496.5,500.049988,483.381592,5234572.0
1970-01-01 00:00:00.000042249,502.549988,506.975006,492.5,497.575012,480.989197,4340844.0
1970-01-01 00:00:00.000042250,501.149994,507.5,499.5,505.149994,488.311615,3253684.0
1970-01-01 00:00:00.000042251,501.100006,503.0,490.0,498.024994,481.424164,5702296.0
1970-01-01 00:00:00.000042254,500.5,504.899994,490.0,492.225006,475.817474,2690870.0
1970-01-01 00:00:00.000042255,493.350006,505.0,488.5,502.024994,485.290833,3722244.0
1970-01-01 00:00:00.000042256,507.25,512.5,502.5,508.149994,491.211639,3276560.0
1970-01-01 00:00:00.000042257,501.5,508.475006,498.149994,505.5,488.649963,2231870.0
1970-01-01 00:00:00.000042258,507.25,510.0,503.399994,505.25,488.408325,2150880.0
1970-01-01 00:00:00.000042261,504.424988,511.149994,501.75,509.850006,492.85498,2530172.0
1970-01-01 00:00:00.000042262,508.975006,509.825012,504.049988,506.575012,489.689148,2166364.0
1970-01-01 00:00:00.000042263,509.450012,514.049988,505.774994,511.674988,494.619141,2127026.0
1970-01-01 00:00:00.000042265,517.5,531.0,515.575012,524.875,507.379089,3920584.0
1970-01-01 00:00:00.000042268,518.974976,527.5,518.174988,526.474976,508.925873,2138344.0
1970-01-01 00:00:00.000042269,525.025024,530.0,512.650024,515.325012,498.147491,3012606.0
1970-01-01 00:00:00.000042270,509.600006,526.724976,509.325012,524.599976,507.113281,2580576.0
1970-01-01 00:00:00.000042271,523.5,527.0,518.0,525.700012,508.176666,4126418.0
1970-01-01 00:00:00.000042275,527.5,530.0,521.549988,523.200012,505.76001,2888554.0
1970-01-01 00:00:00.000042276,516.0,536.950012,512.549988,532.400024,514.65332,5209420.0
1970-01-01 00:00:00.000042277,534.0,536.5,530.674988,534.400024,516.58667,4513898.0
1970-01-01 00:00:00.000042278,537.599976,538.450012,529.674988,533.825012,516.030823,2517394.0
1970-01-01 00:00:00.000042282,538.599976,552.400024,538.599976,549.174988,530.869202,4026686.0
1970-01-01 00:00:00.000042283,553.5,553.950012,541.5,542.974976,524.875793,2379482.0
1970-01-01 00:00:00.000042284,544.0,549.174988,541.674988,543.875,525.74585,2193134.0
1970-01-01 00:00:00.000042285,544.049988,545.349976,537.700012,541.549988,523.498352,1940954.0
1970-01-01 00:00:00.000042286,547.5,547.5,540.099976,543.075012,524.972473,1721614.0
1970-01-01 00:00:00.000042289,543.849976,547.75,538.900024,540.275024,522.265808,1108670.0
1970-01-01 00:00:00.000042290,537.775024,541.075012,536.599976,538.174988,520.235779,911826.0
1970-01-01 00:00:00.000042291,534.400024,543.25,533.525024,542.375,524.295776,1374574.0
1970-01-01 00:00:00.000042292,542.849976,548.25,540.5,542.075012,524.00592,1962976.0
1970-01-01 00:00:00.000042293,545.0,550.75,542.5,550.025024,531.690918,2421844.0
1970-01-01 00:00:00.000042296,550.0,551.049988,547.150024,548.900024,530.603271,1327110.0
1970-01-01 00:00:00.000042297,549.0,551.450012,545.599976,547.450012,529.20166,1925678.0
1970-01-01 00:00:00.000042298,549.450012,552.0,542.5,547.5,529.25,3636602.0
1970-01-01 00:00:00.000042300,549.724976,556.849976,548.0,554.25,535.774963,2233524.0
1970-01-01 00:00:00.000042303,556.974976,557.099976,548.5,550.75,532.391663,2443992.0
1970-01-01 00:00:00.000042304,547.775024,557.0,547.775024,555.450012,536.934937,4492016.0
1970-01-01 00:00:00.000042305,552.525024,562.0,552.525024,555.75,537.225037,3847380.0
1970-01-01 00:00:00.000042306,555.0,557.25,550.0,551.775024,533.382446,3351184.0
1970-01-01 00:00:00.000042307,551.0,556.0,545.224976,549.799988,531.473328,4048730.0
1970-01-01 00:00:00.000042310,547.525024,547.950012,538.25,541.549988,523.498352,1578276.0
1970-01-01 00:00:00.000042311,545.474976,546.0,539.599976,542.450012,524.368347,1274296.0
1970-01-01 00:00:00.000042312,545.025024,549.049988,539.125,540.849976,522.821594,1348222.0
1970-01-01 00:00:00.000042313,539.25,541.5,534.75,539.924988,521.92749,1798476.0
1970-01-01 00:00:00.000042314,540.349976,544.5,537.625,540.450012,522.434998,2940502.0
1970-01-01 00:00:00.000042317,529.0,534.825012,525.5,532.400024,514.65332,5714716.0
1970-01-01 00:00:00.000042318,530.025024,532.5,526.224976,527.299988,509.723297,2201290.0
1970-01-01 00:00:00.000042321,524.700012,527.5,520.5,526.025024,508.490845,1970014.0
1970-01-01 00:00:00.000042324,524.375,532.5,522.625,530.474976,512.79248,2367366.0
1970-01-01 00:00:00.000042325,531.650024,531.900024,525.599976,530.400024,512.719971,1283702.0
1970-01-01 00:00:00.000042326,530.849976,532.924988,523.150024,524.299988,506.823273,1223360.0
1970-01-01 00:00:00.000042327,527.5,535.474976,524.799988,534.450012,516.634888,1638840.0
1970-01-01 00:00:00.000042328,532.450012,540.125,530.0,535.424988,517.577454,2324080.0
1970-01-01 00:00:00.000042331,537.0,537.75,529.525024,533.025024,515.257507,1704140.0
1970-01-01 00:00:00.000042332,532.625,536.75,531.049988,532.174988,514.435852,2001126.0
1970-01-01 00:00:00.000042334,529.5,533.5,525.549988,531.974976,514.242432,4395742.0
1970-01-01 00:00:00.000042335,532.424988,541.099976,530.474976,539.700012,521.710083,3462536.0
1970-01-01 00:00:00.000042338,539.599976,540.5,534.849976,538.875,520.912476,2623888.0
1970-01-01 00:00:00.000042339,538.525024,542.450012,536.75,541.5,523.449951,947666.0
1970-01-01 00:00:00.000042340,545.0,546.349976,535.924988,538.900024,520.936584,1281142.0
1970-01-01 00:00:00.000042341,536.25,540.5,533.650024,538.375,520.429138,1903856.0
1970-01-01 00:00:00.000042342,536.799988,536.799988,528.0,529.450012,511.801605,2929914.0
1970-01-01 00:00:00.000042345,534.099976,535.549988,530.549988,530.974976,513.275818,2907404.0
1970-01-01 00:00:00.000042346,530.5,530.950012,523.5,524.625,507.137482,2451330.0
1970-01-01 00:00:00.000042347,523.549988,528.5,522.424988,523.724976,506.267456,1945308.0
1970-01-01 00:00:00.000042348,522.5,531.599976,521.150024,530.299988,512.62323,3257170.0
1970-01-01 00:00:00.000042349,530.0,530.299988,521.0,523.174988,505.735779,1516960.0
1970-01-01 00:00:00.000042352,520.5,529.924988,520.049988,527.525024,509.940796,2939008.0
1970-01-01 00:00:00.000042353,526.5,531.224976,522.650024,529.724976,512.067505,2278708.0
1970-01-01 00:00:00.000042354,531.5,536.674988,529.674988,533.650024,515.861633,3421384.0
1970-01-01 00:00:00.000042355,536.950012,542.0,532.5,540.125,522.12085,2439006.0
1970-01-01 00:00:00.000042356,542.5,542.5,534.25,536.5,518.616699,1586064.0
1970-01-01 00:00:00.000042359,535.875,539.950012,534.525024,537.700012,519.776733,1548750.0
1970-01-01 00:00:00.000042360,537.25,538.25,532.0,533.224976,515.450745,1214768.0
1970-01-01 00:00:00.000042361,536.299988,538.974976,534.575012,537.049988,519.148315,1506984.0
1970-01-01 00:00:00.000042362,538.099976,538.200012,534.150024,537.0,519.099976,1073176.0
1970-01-01 00:00:00.000042366,537.0,539.950012,533.875,538.625,520.670837,3877714.0
1970-01-01 00:00:00.000042367,539.474976,539.924988,535.650024,538.974976,521.009094,2115806.0
1970-01-01 00:00:00.000042368,540.0,540.974976,536.275024,537.150024,519.244995,1056280.0
1970-01-01 00:00:00.000042369,537.5,542.450012,537.5,541.075012,523.039185,4645004.0
1970-01-01 00:00:00.000042370,541.200012,545.125,538.075012,544.375,526.229126,1597538.0
1970-01-01 00:00:00.000042373,542.0,542.0,534.049988,535.25,517.408325,2593768.0
1970-01-01 00:00:00.000042374,535.099976,537.400024,530.674988,531.200012,513.493286,1580436.0
1970-01-01 00:00:00.000042375,528.325012,538.375,528.325012,533.549988,515.764954,2082768.0
1970-01-01 00:00:00.000042376,530.049988,532.450012,524.849976,528.099976,510.496674,3027714.0
1970-01-01 00:00:00.000042377,530.974976,532.25,528.625,531.174988,513.469177,1744178.0
1970-01-01 00:00:00.000042380,526.025024,530.5,522.650024,529.299988,511.656586,1644456.0
1970-01-01 00:00:00.000042381,531.950012,531.950012,521.75,523.474976,506.025757,2129368.0
1970-01-01 00:00:00.000042382,526.0,531.375,518.5,530.075012,512.405823,2257574.0
1970-01-01 00:00:00.000042383,525.075012,528.700012,519.75,524.875,507.379089,3139592.0
1970-01-01 00:00:00.000042384,524.0,527.724976,519.049988,521.075012,503.705872,2708630.0
1970-01-01 00:00:00.000042387,517.825012,520.724976,510.5,512.924988,495.827454,3247694.0
1970-01-01 00:00:00.000042388,513.599976,518.775024,513.150024,517.900024,500.636688,3202606.0
1970-01-01 00:00:00.000042389,512.5,554.0,503.950012,509.149994,492.178314,4781794.0
1970-01-01 00:00:00.000042390,510.5,516.625,506.700012,511.5,494.449982,3150402.0
1970-01-01 00:00:00.000042391,512.849976,522.125,511.024994,515.150024,497.978363,2118142.0
1970-01-01 00:00:00.000042394,519.974976,523.349976,516.525024,520.575012,503.222504,5071942.0
1970-01-01 00:00:00.000042396,524.224976,524.349976,516.5,517.825012,500.564117,2019734.0
1970-01-01 00:00:00.000042397,519.5,523.450012,515.0,515.849976,498.654968,4975986.0
1970-01-01 00:00:00.000042398,517.599976,527.474976,517.599976,524.924988,507.42749,2680092.0
1970-01-01 00:00:00.000042401,529.0,533.5,526.849976,529.875,512.212463,2304742.0
1970-01-01 00:00:00.000042402,532.5,532.625,525.099976,526.900024,509.336639,3264314.0
1970-01-01 00:00:00.000042403,522.25,525.700012,521.0,521.924988,504.527496,2425122.0
1970-01-01 00:00:00.000042404,524.0,527.450012,522.775024,524.599976,507.113281,2837996.0
1970-01-01 00:00:00.000042405,526.400024,531.900024,522.799988,527.625,510.037506,3761952.0
1970-01-01 00:00:00.000042408,527.5,529.0,515.150024,517.924988,500.660767,1740962.0
1970-01-01 00:00:00.000042409,513.349976,515.775024,510.325012,513.025024,495.924194,2767730.0
1970-01-01 00:00:00.000042410,511.950012,515.075012,505.049988,506.475006,489.592468,3841140.0
1970-01-01 00:00:00.000042411,505.0,506.5,484.100006,487.649994,471.394989,4401800.0
1970-01-01 00:00:00.000042412,489.5,493.225006,483.0,485.700012,469.51001,6271072.0
1970-01-01 00:00:00.000042415,490.0,494.125,485.549988,486.799988,470.573303,5456480.0
1970-01-01 00:00:00.000042416,490.75,491.0,481.0,486.725006,470.500824,3568048.0
1970-01-01 00:00:00.000042417,488.450012,489.950012,479.5,487.450012,471.20166,3751962.0
1970-01-01 00:00:00.000042418,493.0,495.625,488.5,494.725006,478.234161,3399928.0
1970-01-01 00:00:00.000042419,494.375,496.299988,486.75,494.649994,478.161652,1664330.0
1970-01-01 00:00:00.000042422,491.5,498.0,491.5,494.375,477.895844,2001198.0
1970-01-01 00:00:00.000042423,492.450012,492.75,483.0,485.024994,468.857513,3039160.0
1970-01-01 00:00:00.000042424,480.0,481.450012,473.200012,474.799988,458.973328,3231734.0
1970-01-01 00:00:00.000042425,477.0,478.625,469.100006,471.325012,455.614166,4231598.0
1970-01-01 00:00:00.000042426,475.0,485.5,472.5,480.5,464.483307,3104694.0
1970-01-01 00:00:00.000042429,480.549988,491.299988,464.0,485.924988,469.727448,4406376.0
1970-01-01 00:00:00.000042430,487.475006,493.375,485.924988,492.075012,475.672546,2161280.0
1970-01-01 00:00:00.000042431,499.0,505.450012,497.5,503.600006,486.813324,3179488.0
1970-01-01 00:00:00.000042432,505.375,510.0,505.0,507.924988,490.99411,2305200.0
1970-01-01 00:00:00.000042433,507.725006,512.450012,496.549988,510.274994,493.265808,2852312.0
1970-01-01 00:00:00.000042437,512.0,512.0,504.75,507.075012,490.172485,956844.0
1970-01-01 00:00:00.000042438,506.5,514.950012,503.375,512.400024,495.320007,3264086.0
1970-01-01 00:00:00.000042439,512.400024,512.875,505.049988,510.625,493.604126,1335696.0
1970-01-01 00:00:00.000042440,509.950012,515.400024,506.5,514.349976,497.204987,2365428.0
1970-01-01 00:00:00.000042443,514.0,518.974976,512.625,513.775024,496.649109,1504328.0
1970-01-01 00:00:00.000042444,513.950012,516.700012,510.825012,513.349976,496.238281,3845018.0
1970-01-01 00:00:00.000042445,513.5,517.125,509.475006,515.224976,498.050812,2401774.0
1970-01-01 00:00:00.000042446,517.474976,519.5,505.575012,509.200012,492.226654,2556742.0
1970-01-01 00:00:00.000042447,511.475006,516.0,507.674988,514.200012,497.059967,2067534.0
1970-01-01 00:00:00.000042450,516.5,523.674988,516.125,522.799988,505.373291,2659398.0
1970-01-01 00:00:00.000042451,523.25,528.299988,520.349976,526.924988,509.36084,2060132.0
1970-01-01 00:00:00.000042452,526.525024,526.525024,520.275024,524.674988,507.18576,4232150.0
1970-01-01 00:00:00.000042457,522.5,526.5,520.825012,523.75,506.291626,5635434.0
1970-01-01 00:00:00.000042458,523.75,529.75,522.125,526.900024,509.336639,3366976.0
1970-01-01 00:00:00.000042459,529.0,534.950012,526.950012,532.474976,514.72583,3907190.0
1970-01-01 00:00:00.000042460,533.424988,539.450012,532.525024,535.575012,517.722534,10040196.0
1970-01-01 00:00:00.000042461,534.400024,538.200012,528.400024,532.224976,514.48407,2579324.0
1970-01-01 00:00:00.000042464,532.599976,536.400024,532.0,534.525024,516.707397,3089980.0
1970-01-01 00:00:00.000042465,534.5,538.450012,527.825012,528.724976,511.10083,3331514.0
1970-01-01 00:00:00.000042466,530.5,533.474976,528.375,530.75,513.058289,2147688.0
1970-01-01 00:00:00.000042467,532.0,532.375,523.525024,527.75,510.158325,1955846.0
1970-01-01 00:00:00.000042468,527.5,531.674988,527.125,529.674988,512.019043,1481398.0
1970-01-01 00:00:00.000042471,530.150024,537.049988,521.424988,535.474976,517.625854,2024810.0
1970-01-01 00:00:00.000042472,534.799988,535.5,529.625,531.5,513.783386,2470740.0
1970-01-01 00:00:00.000042473,536.0,542.474976,534.75,540.875,522.845825,2487302.0
1970-01-01 00:00:00.000042478,541.75,546.0,535.799988,543.900024,525.77002,2058534.0
1970-01-01 00:00:00.000042480,545.950012,550.0,541.775024,548.924988,530.627502,1910676.0
1970-01-01 00:00:00.000042481,547.5,552.575012,544.5,545.575012,527.389099,4095864.0
1970-01-01 00:00:00.000042482,544.75,550.424988,542.599976,546.075012,527.872498,3904660.0
1970-01-01 00:00:00.000042485,550.0,550.0,542.25,546.625,528.404175,2780980.0
1970-01-01 00:00:00.000042486,547.5,557.5,546.25,556.924988,538.36084,3526898.0
1970-01-01 00:00:00.000042487,554.924988,562.5,554.5,562.099976,543.363281,2881818.0
1970-01-01 00:00:00.000042488,562.099976,568.349976,555.174988,556.974976,538.409058,4044792.0
1970-01-01 00:00:00.000042489,556.900024,568.0,553.099976,566.174988,547.302429,2805970.0
1970-01-01 00:00:00.000042492,563.875,565.0,558.0,558.825012,540.197388,1931358.0
1970-01-01 00:00:00.000042493,560.950012,567.5,556.575012,559.0,540.366638,2347648.0
1970-01-01 00:00:00.000042494,558.75,567.25,557.125,563.674988,544.885742,2646164.0
1970-01-01 00:00:00.000042495,564.0,567.375,561.349976,566.150024,547.278381,2607124.0
1970-01-01 00:00:00.000042496,566.0,566.125,558.625,559.825012,541.164185,1366576.0
1970-01-01 00:00:00.000042499,560.0,572.474976,559.5,570.700012,551.676636,3476590.0
1970-01-01 00:00:00.000042500,571.75,573.75,568.049988,572.450012,553.368286,2726500.0
1970-01-01 00:00:00.000042501,567.349976,572.5,564.849976,569.400024,550.420044,3073686.0
1970-01-01 00:00:00.000042502,572.0,576.0,566.25,574.549988,555.398315,2110844.0
1970-01-01 00:00:00.000042503,574.0,574.0,565.0,570.450012,551.434998,2522658.0
1970-01-01 00:00:00.000042506,572.5,582.950012,566.275024,581.400024,562.020081,2259384.0
1970-01-01 00:00:00.000042507,582.525024,584.625,575.650024,576.724976,557.500793,2147712.0
1970-01-01 00:00:00.000042508,575.5,575.5,565.75,570.325012,551.314148,2081322.0
1970-01-01 00:00:00.000042509,570.049988,571.349976,566.0,569.650024,550.661682,1927898.0
1970-01-01 00:00:00.000042510,569.974976,574.25,566.799988,570.450012,551.434998,1008316.0
1970-01-01 00:00:00.000042513,570.974976,574.974976,566.599976,568.375,549.429138,1731766.0
1970-01-01 00:00:00.000042514,569.200012,571.825012,567.775024,569.974976,550.975708,1629734.0
1970-01-01 00:00:00.000042515,573.150024,587.974976,573.150024,586.650024,567.095032,2883674.0
1970-01-01 00:00:00.000042516,588.049988,594.450012,583.125,591.625,571.904175,6852780.0
1970-01-01 00:00:00.000042517,591.625,595.0,588.349976,593.400024,573.619934,2887592.0
1970-01-01 00:00:00.000042520,593.5,597.5,589.049988,589.875,570.212463,1907266.0
1970-01-01 00:00:00.000042521,592.950012,592.950012,588.700012,590.950012,571.251648,2757820.0
1970-01-01 00:00:00.000042522,591.474976,591.474976,585.5,587.575012,567.989197,2837816.0
1970-01-01 00:00:00.000042523,587.349976,590.299988,585.5,587.474976,567.892456,3955308.0
1970-01-01 00:00:00.000042524,590.049988,592.5,584.525024,585.875,566.345825,2262210.0
1970-01-01 00:00:00.000042527,588.0,591.200012,585.025024,585.549988,566.031677,2773654.0
1970-01-01 00:00:00.000042528,588.474976,590.0,583.825012,586.849976,567.28833,2814252.0
1970-01-01 00:00:00.000042529,587.900024,589.0,580.5,581.299988,561.923279,2371406.0
1970-01-01 00:00:00.000042530,581.25,582.099976,576.25,579.700012,560.376648,2324092.0
1970-01-01 00:00:00.000042531,579.200012,586.349976,578.099976,580.674988,561.319153,3161156.0
1970-01-01 00:00:00.000042534,577.375,582.474976,575.525024,576.450012,557.234924,1661618.0
1970-01-01 00:00:00.000042535,577.5,578.5,572.125,575.924988,556.727478,1914384.0
1970-01-01 00:00:00.000042536,577.5,585.450012,576.599976,584.775024,565.282532,1522912.0
1970-01-01 00:00:00.000042537,583.275024,584.424988,577.674988,581.075012,561.705811,2363884.0
1970-01-01 00:00:00.000042538,583.5,589.0,582.775024,585.0,565.499939,1880826.0
1970-01-01 00:00:00.000042541,579.5,589.625,579.400024,586.025024,566.490784,1371382.0
1970-01-01 00:00:00.000042542,587.5,587.724976,580.599976,583.325012,563.880859,1335484.0
1970-01-01 00:00:00.000042543,583.0,587.5,583.0,585.75,566.224976,1901920.0
1970-01-01 00:00:00.000042544,584.900024,595.924988,583.75,595.049988,575.214966,1963366.0
1970-01-01 00:00:00.000042545,579.924988,585.950012,573.5,580.950012,561.585022,5586982.0
1970-01-01 00:00:00.000042548,581.0,584.5,576.525024,579.974976,560.642395,2081894.0
1970-01-01 00:00:00.000042549,580.625,586.549988,575.0,583.474976,564.025757,2017490.0
1970-01-01 00:00:00.000042550,582.5,584.75,579.849976,584.150024,569.312988,2710334.0
1970-01-01 00:00:00.000042551,585.5,590.0,581.075012,588.224976,573.284607,8139446.0
1970-01-01 00:00:00.000042552,590.0,592.5,585.900024,587.25,572.334229,2152438.0
1970-01-01 00:00:00.000042555,589.099976,589.75,585.700012,586.400024,571.50592,3624926.0
1970-01-01 00:00:00.000042556,586.400024,587.150024,581.0,582.799988,567.997314,1068164.0
1970-01-01 00:00:00.000042558,583.950012,594.375,580.450012,592.825012,577.767639,2416308.0
1970-01-01 00:00:00.000042559,592.549988,592.799988,585.625,587.424988,572.504761,1559434.0
1970-01-01 00:00:00.000042562,593.0,600.950012,590.525024,599.875,584.63855,2551266.0
1970-01-01 00:00:00.000042563,604.950012,604.950012,597.775024,601.075012,585.808105,3523016.0
1970-01-01 00:00:00.000042564,599.900024,600.974976,596.650024,598.875,583.664063,3343536.0
1970-01-01 00:00:00.000042565,600.5,601.075012,596.099976,600.174988,584.930969,1729834.0
1970-01-01 00:00:00.000042566,601.900024,613.0,597.549988,611.849976,596.309509,2887108.0
1970-01-01 00:00:00.000042569,612.5,619.25,611.325012,613.724976,598.13678,2219242.0
1970-01-01 00:00:00.000042570,614.5,615.375,606.924988,609.174988,593.702332,1293002.0
1970-01-01 00:00:00.000042571,611.5,619.25,610.875,616.099976,600.451538,2345166.0
1970-01-01 00:00:00.000042572,615.349976,619.950012,611.25,614.299988,598.697266,4556452.0
1970-01-01 00:00:00.000042573,616.674988,617.325012,610.75,615.400024,599.769348,2810136.0
1970-01-01 00:00:00.000042576,616.5,624.724976,613.5,623.474976,607.63916,4936442.0
1970-01-01 00:00:00.000042577,621.200012,622.825012,617.575012,619.400024,603.667786,2832996.0
1970-01-01 00:00:00.000042578,620.5,623.775024,615.0,618.474976,602.766174,5367368.0
1970-01-01 00:00:00.000042579,619.0,625.625,617.775024,624.224976,608.370117,5323264.0
1970-01-01 00:00:00.000042580,624.0,625.0,617.5,623.099976,607.273621,1697838.0
1970-01-01 00:00:00.000042583,624.5,629.474976,613.825012,621.150024,605.373291,2780432.0
1970-01-01 00:00:00.000042584,623.5,628.224976,620.200012,621.650024,605.860535,2664698.0
1970-01-01 00:00:00.000042585,620.549988,624.974976,615.5,620.224976,604.47168,2366938.0
1970-01-01 00:00:00.000042586,623.299988,623.349976,616.799988,620.5,604.739685,2331440.0
1970-01-01 00:00:00.000042587,623.700012,627.825012,620.875,624.625,608.76001,2892456.0
1970-01-01 00:00:00.000042590,626.450012,627.5,622.275024,624.799988,608.930542,2364388.0
1970-01-01 00:00:00.000042591,626.450012,626.450012,618.849976,623.599976,607.760986,2105428.0
1970-01-01 00:00:00.000042592,622.5,625.474976,609.875,613.450012,597.868835,1809860.0
1970-01-01 00:00:00.000042593,613.400024,617.5,611.0,614.125,598.526611,1428036.0
1970-01-01 00:00:00.000042594,615.525024,617.5,609.700012,614.349976,598.745911,2320748.0
1970-01-01 00:00:00.000042598,616.5,619.224976,606.900024,613.650024,598.063721,1734284.0
1970-01-01 00:00:00.000042599,616.700012,618.75,613.0,617.450012,601.767212,2755518.0
1970-01-01 00:00:00.000042600,619.0,627.450012,617.275024,626.25,610.34375,3055828.0
1970-01-01 00:00:00.000042601,625.0,625.0,620.724976,623.549988,607.71228,2055318.0
1970-01-01 00:00:00.000042604,622.525024,627.224976,620.5,625.150024,609.271729,2750646.0
1970-01-01 00:00:00.000042605,625.5,627.0,623.025024,625.724976,609.832031,2657262.0
1970-01-01 00:00:00.000042606,626.025024,632.099976,623.525024,630.900024,614.87561,2785468.0
1970-01-01 00:00:00.000042607,632.0,633.400024,627.150024,629.275024,613.29187,4364944.0
1970-01-01 00:00:00.000042608,630.0,630.950012,626.950012,628.549988,612.585327,1260568.0
1970-01-01 00:00:00.000042611,627.75,627.75,618.099976,619.049988,603.326477,1472092.0
1970-01-01 00:00:00.000042612,622.549988,635.25,621.974976,634.325012,618.213623,4933804.0
1970-01-01 00:00:00.000042613,634.5,647.5,632.75,645.599976,629.202148,5580682.0
1970-01-01 00:00:00.000042614,644.0,645.0,637.700012,641.849976,625.547485,2612338.0
